,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,conda_url,conda_latest_release_published_at,conda_total_downloads,monthly_downloads,projectrank_placing,pypi_monthly_downloads,github_release_downloads,trending
625,jedi-vim,Vim bindings for the Jedi auto-completion library for Python.,Editor Plugins and IDEs,,https://github.com/davidhalter/jedi-vim,True,15,davidhalter/jedi-vim,https://github.com/davidhalter/jedi-vim,2012-09-18 14:14:29.000,2021-06-22 20:45:23.000,2021-06-22 20:45:23.000,360.0,4890.0,905.0,92.0,16.0,732.0,MIT,,jedi-vim,conda-forge/jedi-vim,,,,,,https://pypi.org/project/jedi-vim,https://anaconda.org/conda-forge/jedi-vim,,,,3.0,,,
626,ultrajson,A fast JSON decoder and encoder written in C with Python bindings.,Serialization,,https://github.com/ultrajson/ultrajson,True,15,esnme/ultrajson,https://github.com/ultrajson/ultrajson,2011-02-27 20:00:51.000,2021-10-19 19:30:07.000,2021-10-19 19:30:06.000,304.0,3449.0,,75.0,40.0,265.0,,ultrajson/ultrajson,ultrajson,conda-forge/ultrajson,2021-09-22 10:30:00.000,4.2.0,14.0,,,https://pypi.org/project/ultrajson,https://anaconda.org/conda-forge/ultrajson,,,,3.0,,,
627,doitlive,A tool for live presentations in the terminal.,Command-line Tools,,https://github.com/sloria/doitlive,True,15,sloria/doitlive,https://github.com/sloria/doitlive,2014-06-16 02:39:29.000,2021-07-27 12:13:11.000,2021-05-24 12:16:25.000,89.0,3046.0,,16.0,13.0,34.0,MIT,,doitlive,conda-forge/doitlive,,,,15.0,15.0,https://pypi.org/project/doitlive,https://anaconda.org/conda-forge/doitlive,,,170.0,3.0,170.0,,
628,warehouse,Next generation Python Package Repository (PyPI).,Package Repositories,,https://github.com/pypa/warehouse,True,15,pypa/warehouse,https://github.com/pypa/warehouse,2013-03-30 19:03:53.000,2021-10-21 13:43:16.000,2021-10-21 02:07:15.000,712.0,2795.0,,309.0,333.0,2069.0,Apache-2.0,,warehouse,conda-forge/warehouse,,,,,,https://pypi.org/project/warehouse,https://anaconda.org/conda-forge/warehouse,,,,2.0,,,
629,quokka,"Flexible, extensible, small CMS powered by Flask and MongoDB.",CMS,,https://github.com/quokkaproject/quokka,True,15,rochacbruno/quokka,https://github.com/quokkaproject/quokka,2013-07-07 00:42:27.000,2019-11-19 21:30:03.000,2019-03-06 17:17:31.000,444.0,2193.0,117.0,9.0,64.0,361.0,,quokkaproject/quokka,quokka,conda-forge/quokka,2016-07-20 14:57:31.000,0.2.1,2.0,,,https://pypi.org/project/quokka,https://anaconda.org/conda-forge/quokka,,,161.0,3.0,161.0,,
630,dh-virtualenv,Build and distribute a virtualenv as a Debian package.,Distribution,,https://github.com/spotify/dh-virtualenv,True,15,spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,2013-10-09 19:03:43.000,2021-09-22 12:58:52.000,2021-07-26 06:31:43.000,163.0,1496.0,412.0,57.0,24.0,167.0,GPL-2.0,,dh-virtualenv,conda-forge/dh-virtualenv,,,,,,https://pypi.org/project/dh-virtualenv,https://anaconda.org/conda-forge/dh-virtualenv,,,,3.0,,,
631,Pyjion,A JIT for Python based upon CoreCLR.,Implementations,,https://github.com/microsoft/Pyjion,True,15,Microsoft/Pyjion,https://github.com/microsoft/Pyjion,2015-09-16 22:26:12.000,2020-11-16 21:35:54.000,2020-11-16 21:35:53.000,64.0,1466.0,582.0,17.0,38.0,76.0,MIT,,Pyjion,conda-forge/Pyjion,,,,,,https://pypi.org/project/Pyjion,https://anaconda.org/conda-forge/Pyjion,,,901.0,3.0,901.0,,
632,shiv,"A command line utility for building fully self-contained zipapps (PEP 441), but with all their dependencies included.",Distribution,,https://github.com/linkedin/shiv,True,15,linkedin/shiv,https://github.com/linkedin/shiv,2018-03-13 18:46:23.000,2021-10-12 13:53:24.000,2021-10-12 13:53:24.000,70.0,1259.0,,34.0,26.0,63.0,BSD-2-Clause,,shiv,conda-forge/shiv,2021-04-27 16:06:42.000,0.5.1,14.0,,,https://pypi.org/project/shiv,https://anaconda.org/conda-forge/shiv,,,5.0,3.0,,148.0,
633,jet-bridge,Admin panel framework for any application with nice UI (ex Jet Django).,Admin Panels,,https://github.com/jet-admin/jet-bridge,True,15,jet-admin/jet-bridge,https://github.com/jet-admin/jet-bridge,2018-12-26 10:27:33.000,2021-10-14 19:33:21.000,2021-10-14 19:33:08.000,93.0,1052.0,809.0,4.0,7.0,4.0,MIT,,jet-bridge,conda-forge/jet-bridge,,,,,,https://pypi.org/project/jet-bridge,https://anaconda.org/conda-forge/jet-bridge,,,364.0,3.0,364.0,,
634,SublimeJEDI,A Sublime Text plugin to the awesome auto-complete library Jedi.,Editor Plugins and IDEs,,https://github.com/srusskih/SublimeJEDI,True,15,srusskih/SublimeJEDI,https://github.com/srusskih/SublimeJEDI,2012-10-16 08:23:57.000,2021-05-11 20:24:08.000,2021-02-23 10:56:43.000,107.0,916.0,416.0,46.0,33.0,184.0,MIT,,SublimeJEDI,conda-forge/SublimeJEDI,2020-03-06 15:38:52.000,0.17.0,23.0,,,https://pypi.org/project/SublimeJEDI,https://anaconda.org/conda-forge/SublimeJEDI,,,,3.0,,,
635,SuperSQLite,A supercharged SQLite library built on top of [apsw](https://github.com/rogerbinns/apsw).,Database Drivers,,https://github.com/plasticityai/supersqlite,True,15,plasticityai/supersqlite,https://github.com/plasticityai/supersqlite,2018-11-09 08:20:26.000,2020-05-09 09:06:06.000,2019-08-27 13:16:09.000,21.0,682.0,221.0,2.0,5.0,1.0,MIT,,supersqlite,conda-forge/supersqlite,2018-11-22 02:36:13.000,0.0.78,56.0,9.0,9.0,https://pypi.org/project/supersqlite,https://anaconda.org/conda-forge/supersqlite,,,88.0,3.0,88.0,,
636,scoop,Scalable Concurrent Operations in Python.,Concurrency and Parallelism,,https://github.com/soravux/scoop,True,15,soravux/scoop,https://github.com/soravux/scoop,2015-03-22 18:25:14.000,2020-04-21 16:42:43.000,2019-12-07 17:03:47.000,81.0,518.0,1006.0,18.0,31.0,41.0,LGPL-3.0,,scoop,conda-forge/scoop,,,,200.0,200.0,https://pypi.org/project/scoop,https://anaconda.org/conda-forge/scoop,,,,1.0,,,
637,matchering,A library for automated reference audio mastering.,Audio,,https://github.com/sergree/matchering,True,15,sergree/matchering,https://github.com/sergree/matchering,2018-09-28 19:21:01.000,2021-09-23 13:02:44.000,2021-09-23 13:02:44.000,63.0,500.0,330.0,3.0,8.0,21.0,GPL-3.0,,matchering,conda-forge/matchering,2020-11-10 17:51:13.000,2.0.3,4.0,4.0,4.0,https://pypi.org/project/matchering,https://anaconda.org/conda-forge/matchering,,,,3.0,,,
638,wifi,A Python library and command line tool for working with WiFi on Linux.,Hardware,,https://github.com/rockymeza/wifi,True,15,rockymeza/wifi,https://github.com/rockymeza/wifi,2012-10-12 04:14:06.000,2020-03-28 10:55:42.000,2017-03-20 02:06:55.000,135.0,283.0,142.0,13.0,33.0,31.0,BSD-2-Clause,,wifi,conda-forge/wifi,,,,338.0,338.0,https://pypi.org/project/wifi,https://anaconda.org/conda-forge/wifi,,,,3.0,,,
639,modernize,Modernizes Python code for eventual Python 3 migration.,Compatibility,,https://github.com/PyCQA/modernize,True,15,PyCQA/modernize,https://github.com/PyCQA/modernize,2013-08-29 02:53:54.000,2021-10-11 20:24:30.000,2021-01-11 16:55:58.000,43.0,268.0,433.0,32.0,46.0,82.0,,,modernize,conda-forge/modernize,,,5.0,,,https://pypi.org/project/modernize,https://anaconda.org/conda-forge/modernize,2020-10-04 12:43:43.996,23375.0,432.0,1.0,,,
640,pagan,Retro identicon (Avatar) generation based on input string and hash.,Image Processing,,https://github.com/daboth/pagan,True,15,daboth/pagan,https://github.com/daboth/pagan,2014-11-30 12:13:28.000,2021-10-05 10:58:41.000,2018-07-09 07:13:45.000,31.0,235.0,56.0,6.0,1.0,2.0,GPL-2.0,,pagan,conda-forge/pagan,2016-10-19 16:59:04.000,0.4.3,2.0,37.0,37.0,https://pypi.org/project/pagan,https://anaconda.org/conda-forge/pagan,,,,3.0,,,
641,django-remote-forms,A platform independent Django form serializer.,Forms,,https://github.com/WiserTogether/django-remote-forms,True,15,WiserTogether/django-remote-forms,https://github.com/WiserTogether/django-remote-forms,2012-07-02 17:52:00.000,2021-09-30 12:20:14.000,2017-07-12 15:49:12.000,84.0,213.0,60.0,9.0,12.0,4.0,MIT,,django-remote-forms,conda-forge/django-remote-forms,,,,17.0,17.0,https://pypi.org/project/django-remote-forms,https://anaconda.org/conda-forge/django-remote-forms,,,115.0,3.0,115.0,,
642,PyICU,A wrapper of International Components for Unicode C++ library ([ICU](http://site.icu-project.org/)).,Internationalization,,https://github.com/ovalhub/pyicu,True,15,ovalhub/pyicu,https://github.com/ovalhub/pyicu,2015-04-16 01:00:41.000,2021-04-08 22:53:00.000,2021-04-08 22:52:58.000,58.0,129.0,282.0,18.0,,103.0,,,pyicu,conda-forge/pyicu,,,5.0,,,https://pypi.org/project/pyicu,https://anaconda.org/conda-forge/pyicu,2021-01-15 21:34:23.400,67920.0,135329.0,1.0,133673.0,,
643,memory_profiler,Monitor Memory usage of Python code.,Debugging Tools,,https://github.com/fabianp/memory_profiler,True,15,fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,2016-05-26 17:45:08.632,2020-10-20 18:00:58.207,2018-06-28 13:35:12.000,12.0,66.0,500.0,61.0,,,,,memory_profiler,conda-forge/memory_profiler,,,9.0,,,https://pypi.org/project/memory_profiler,https://anaconda.org/conda-forge/memory_profiler,2020-10-20 18:00:58.207,136692.0,338541.0,3.0,336439.0,,
644,tartiflette-aiohttp,An `aiohttp`-based wrapper for Tartiflette to expose GraphQL APIs over HTTP.,GraphQL,,https://github.com/tartiflette/tartiflette-aiohttp,True,15,tartiflette/tartiflette-aiohttp/,https://github.com/tartiflette/tartiflette-aiohttp,2018-11-07 05:16:40.000,2021-10-18 07:06:25.000,2021-04-30 07:39:46.000,7.0,52.0,218.0,,3.0,14.0,MIT,,,conda-forge/,2020-12-15 07:26:45.000,1.4.0,12.0,33.0,33.0,,https://anaconda.org/conda-forge/,,,,3.0,,,
645,SerpentAI,Game agent framework. Use any video game as a deep learning sandbox.,Deep Learning,,https://github.com/SerpentAI/SerpentAI,True,14,SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,2017-04-16 21:48:39.000,2021-10-18 00:52:38.000,2020-05-22 22:34:09.000,693.0,6061.0,39.0,7.0,,,MIT,,SerpentAI,conda-forge/SerpentAI,,,1.0,,,https://pypi.org/project/SerpentAI,https://anaconda.org/conda-forge/SerpentAI,,,7.0,3.0,,122.0,
646,toapi,Every web site provides APIs.,Web Content Extracting,,https://github.com/gaojiuli/toapi,True,14,gaojiuli/toapi,https://github.com/gaojiuli/toapi,2017-11-27 08:40:55.000,2021-06-28 01:58:50.000,2021-06-28 01:58:45.000,218.0,3189.0,462.0,12.0,5.0,48.0,MIT,,toapi,conda-forge/toapi,,,,,,https://pypi.org/project/toapi,https://anaconda.org/conda-forge/toapi,,,,3.0,,,
647,python-phonenumbers,"Parsing, formatting, storing and validating international phone numbers.",Text Processing,,https://github.com/daviddrysdale/python-phonenumbers,True,14,daviddrysdale/python-phonenumbers,https://github.com/daviddrysdale/python-phonenumbers,2011-04-21 03:06:38.000,2021-10-14 11:56:29.000,2021-10-14 11:55:07.000,341.0,2856.0,,25.0,3.0,126.0,Apache-2.0,,python-phonenumbers,conda-forge/python-phonenumbers,,,,,,https://pypi.org/project/python-phonenumbers,https://anaconda.org/conda-forge/python-phonenumbers,,,,3.0,,,
648,python-qrcode,A pure Python QR Code generator.,Image Processing,,https://github.com/lincolnloop/python-qrcode,True,14,lincolnloop/python-qrcode,https://github.com/lincolnloop/python-qrcode,2011-11-10 09:36:22.000,2021-10-08 10:46:01.000,2021-10-01 18:51:10.000,442.0,2736.0,340.0,48.0,20.0,123.0,,,python-qrcode,conda-forge/python-qrcode,,,,,,https://pypi.org/project/python-qrcode,https://anaconda.org/conda-forge/python-qrcode,,,,3.0,,,
649,sortedcontainers,Fast and pure-Python implementation of sorted collections.,Algorithms and Design Patterns,,https://github.com/grantjenks/python-sortedcontainers,True,14,grantjenks/python-sortedcontainers,https://github.com/grantjenks/python-sortedcontainers,2014-02-24 17:44:20.000,2021-10-13 05:29:23.000,2021-10-13 05:29:22.000,149.0,2314.0,613.0,20.0,14.0,125.0,,,python-sortedcontainers,conda-forge/python-sortedcontainers,2019-03-05 21:20:36.000,2.1.0,1.0,,,https://pypi.org/project/python-sortedcontainers,https://anaconda.org/conda-forge/python-sortedcontainers,,,,3.0,,,
650,makesite,"Simple, lightweight, and magic-free static site/blog generator ( 130 lines).",Static Site Generator,,https://github.com/sunainapai/makesite,True,14,sunainapai/makesite,https://github.com/sunainapai/makesite,2018-03-17 09:18:54.000,2021-09-23 08:21:13.000,2021-01-03 16:42:44.000,244.0,1577.0,29.0,8.0,5.0,8.0,MIT,,makesite,conda-forge/makesite,,,,,,https://pypi.org/project/makesite,https://anaconda.org/conda-forge/makesite,,,,3.0,,,
651,PeachPy,x86-64 assembler embedded in Python.,Implementations,,https://github.com/Maratyszcza/PeachPy,True,14,Maratyszcza/PeachPy,https://github.com/Maratyszcza/PeachPy,2015-01-26 06:32:48.000,2021-10-13 17:21:02.000,2021-10-13 17:21:02.000,125.0,1575.0,373.0,21.0,21.0,61.0,,,PeachPy,conda-forge/PeachPy,,,,7.0,7.0,https://pypi.org/project/PeachPy,https://anaconda.org/conda-forge/PeachPy,,,,3.0,,,
652,cola,A distributed crawling framework.,Web Crawling,,https://github.com/qinxuye/cola,True,14,chineking/cola,https://github.com/qinxuye/cola,2013-05-15 06:41:01.000,2020-03-01 06:25:06.000,2020-03-01 06:25:05.000,534.0,1412.0,254.0,3.0,13.0,52.0,,qinxuye/cola,cola,conda-forge/cola,,,1.0,3.0,3.0,https://pypi.org/project/cola,https://anaconda.org/conda-forge/cola,,,103.0,3.0,103.0,,
653,code2flow,Turn your Python and JavaScript code into DOT flowcharts.,Code Analysis,,https://github.com/scottrogowski/code2flow,True,14,scottrogowski/code2flow,https://github.com/scottrogowski/code2flow,2013-05-24 04:17:43.000,2021-10-11 18:13:31.000,2021-10-11 18:13:24.000,143.0,1114.0,108.0,6.0,1.0,21.0,MIT,,code2flow,conda-forge/code2flow,,,,5.0,5.0,https://pypi.org/project/code2flow,https://anaconda.org/conda-forge/code2flow,,,,3.0,,,
654,model_mommy,Creating random fixtures for testing in Django.,Testing,,https://github.com/berinhard/model_mommy,True,14,vandersonmota/model_mommy,https://github.com/berinhard/model_mommy,2011-01-09 18:05:24.000,2019-10-21 22:05:37.000,2019-10-21 22:05:19.000,149.0,926.0,937.0,102.0,,185.0,,berinhard/model_mommy,model_mommy,conda-forge/model_mommy,2018-04-28 19:45:00.000,1.5.1,2.0,,,https://pypi.org/project/model_mommy,https://anaconda.org/conda-forge/model_mommy,,,,3.0,,,
655,salmon,A Python Mail Server.,Email,,https://github.com/moggers87/salmon,True,14,moggers87/salmon,https://github.com/moggers87/salmon,2013-05-07 11:29:42.000,2021-10-06 00:15:44.000,2021-10-05 17:40:58.000,50.0,506.0,,15.0,16.0,73.0,,,salmon,conda-forge/salmon,2019-12-31 19:27:38.000,3.2.0,3.0,14.0,14.0,https://pypi.org/project/salmon,https://anaconda.org/conda-forge/salmon,,,69.0,3.0,67.0,48.0,
656,localshop,Local PyPI server (custom packages and auto-mirroring of pypi).,Package Repositories,,https://github.com/mvantellingen/localshop,True,14,jazzband/localshop,https://github.com/mvantellingen/localshop,2012-02-05 12:03:50.000,2021-09-07 23:22:38.000,2020-07-08 15:39:37.000,109.0,372.0,609.0,46.0,34.0,76.0,MIT,mvantellingen/localshop,localshop,conda-forge/localshop,,,,2.0,2.0,https://pypi.org/project/localshop,https://anaconda.org/conda-forge/localshop,,,,3.0,,,
657,alipay,Unofficial Alipay API for Python.,E-commerce,,https://github.com/lxneng/alipay,True,14,lxneng/alipay,https://github.com/lxneng/alipay,2013-11-11 08:51:07.000,2017-11-22 10:18:39.000,2017-11-22 10:18:39.000,93.0,322.0,94.0,13.0,2.0,12.0,,,alipay,conda-forge/alipay,,,,97.0,97.0,https://pypi.org/project/alipay,https://anaconda.org/conda-forge/alipay,,,669.0,3.0,669.0,,
658,unicode-slugify,A slugifier that generates unicode slugs with Django as a dependency.,Text Processing,,https://github.com/mozilla/unicode-slugify,True,14,mozilla/unicode-slugify,https://github.com/mozilla/unicode-slugify,2011-03-24 23:08:09.000,2019-03-28 03:42:14.000,2018-12-10 12:58:49.000,48.0,294.0,43.0,13.0,11.0,7.0,,,unicode-slugify,conda-forge/unicode-slugify,,,,1877.0,1877.0,https://pypi.org/project/unicode-slugify,https://anaconda.org/conda-forge/unicode-slugify,,,,3.0,,,
659,hot-redis,Rich Python data types for Redis.,ORM,,https://github.com/stephenmcd/hot-redis,True,14,stephenmcd/hot-redis,https://github.com/stephenmcd/hot-redis,2013-10-22 10:15:34.000,2020-01-05 02:42:06.000,2018-10-16 00:28:23.000,28.0,273.0,159.0,6.0,5.0,5.0,BSD-2-Clause,,hot-redis,conda-forge/hot-redis,,,,23.0,23.0,https://pypi.org/project/hot-redis,https://anaconda.org/conda-forge/hot-redis,,,,3.0,,,
660,pangu.py,Paranoid text spacing.,Text Processing,,https://github.com/vinta/pangu.py,True,14,vinta/pangu.py,https://github.com/vinta/pangu.py,2014-02-11 18:42:39.000,2019-02-09 15:45:45.000,2019-02-09 15:45:36.000,21.0,175.0,86.0,7.0,2.0,5.0,MIT,,pangu.py,conda-forge/pangu.py,,,,46.0,46.0,https://pypi.org/project/pangu.py,https://anaconda.org/conda-forge/pangu.py,,,,3.0,,,
661,DottedDict,A library that provides a method of accessing lists and dicts with a dotted path notation.,Built-in Classes Enhancement,,https://github.com/carlosescri/DottedDict,True,14,carlosescri/DottedDict,https://github.com/carlosescri/DottedDict,2014-03-07 18:29:00.000,2020-04-16 15:51:58.000,2015-10-30 10:12:43.000,13.0,128.0,32.0,3.0,7.0,2.0,MIT,,DottedDict,conda-forge/DottedDict,2015-10-30 10:15:17.000,0.1.8,6.0,48.0,48.0,https://pypi.org/project/DottedDict,https://anaconda.org/conda-forge/DottedDict,,,17.0,3.0,17.0,59.0,
662,Pyston,A Python implementation using JIT techniques.,Implementations,,https://github.com/pyston/pyston_v1,True,13,dropbox/pyston,https://github.com/pyston/pyston_v1,2014-04-01 07:17:20.000,2021-05-07 15:23:26.000,2021-05-06 21:36:18.000,299.0,4975.0,3.0,,10.0,265.0,,pyston/pyston_v1,pyston,conda-forge/pyston,2021-05-07 15:23:26.000,master,10.0,,,https://pypi.org/project/pyston,https://anaconda.org/conda-forge/pyston,,,59.0,3.0,,5054.0,
663,pyringe,Debugger capable of attaching to and injecting code into Python processes.,Debugging Tools,,https://github.com/google/pyringe,True,13,google/pyringe,https://github.com/google/pyringe,2014-03-26 16:13:48.000,2019-12-10 09:55:55.000,2014-05-10 14:59:23.000,71.0,1613.0,22.0,,15.0,9.0,Apache-2.0,,pyringe,conda-forge/pyringe,,,,2.0,2.0,https://pypi.org/project/pyringe,https://anaconda.org/conda-forge/pyringe,,,53.0,3.0,53.0,,
664,Plan,Writing crontab file in Python like a charm.,Job Scheduler,,https://github.com/fengsp/plan,True,13,fengsp/plan,https://github.com/fengsp/plan,2014-05-27 06:35:31.000,2020-05-14 03:02:39.000,2020-05-14 03:02:37.000,89.0,1143.0,101.0,7.0,1.0,8.0,,,plan,conda-forge/plan,,,,64.0,64.0,https://pypi.org/project/plan,https://anaconda.org/conda-forge/plan,,,,3.0,,,
665,gunnery,Multipurpose task execution tool for distributed systems with web-based interface.,Job Scheduler,,https://github.com/gunnery/gunnery,True,13,gunnery/gunnery,https://github.com/gunnery/gunnery,2013-12-23 07:49:48.000,2021-06-10 20:37:26.000,2015-10-29 13:14:30.000,74.0,730.0,294.0,7.0,10.0,27.0,Apache-2.0,,gunnery,conda-forge/gunnery,,,2.0,,,https://pypi.org/project/gunnery,https://anaconda.org/conda-forge/gunnery,,,,3.0,,,
666,python-currencies,Display money format and its filthy currencies.,E-commerce,,https://github.com/Alir3z4/python-currencies,True,13,Alir3z4/python-currencies,https://github.com/Alir3z4/python-currencies,2014-07-04 10:13:07.000,2021-08-12 18:16:43.000,2020-12-22 18:05:16.000,13.0,55.0,74.0,5.0,2.0,3.0,GPL-3.0,,python-currencies,conda-forge/python-currencies,2020-12-12 16:49:32.000,2020.12.12,3.0,22.0,22.0,https://pypi.org/project/python-currencies,https://anaconda.org/conda-forge/python-currencies,,,0.0,3.0,,6.0,
667,Metrics,Machine learning evaluation metrics.,Machine Learning,,https://github.com/benhamner/Metrics,True,12,benhamner/Metrics,https://github.com/benhamner/Metrics,2012-06-12 15:52:50.000,2021-05-10 09:41:40.000,2015-09-09 04:13:23.000,400.0,1454.0,242.0,7.0,10.0,7.0,,,Metrics,conda-forge/Metrics,,,,,,https://pypi.org/project/Metrics,https://anaconda.org/conda-forge/Metrics,,,,3.0,,,
668,hashids,Implementation of [hashids](http://hashids.org) in Python.,Text Processing,,https://github.com/davidaurelio/hashids-python,True,12,davidaurelio/hashids-python,https://github.com/davidaurelio/hashids-python,2013-05-24 19:51:31.000,2020-09-07 16:27:02.000,2020-09-07 16:27:01.000,86.0,1252.0,123.0,10.0,5.0,18.0,MIT,,hashids-python,conda-forge/hashids-python,,,,,,https://pypi.org/project/hashids-python,https://anaconda.org/conda-forge/hashids-python,,,,3.0,,,
