,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,release_count,projectrank_placing,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,trending
614,Levenshtein,Fast computation of Levenshtein distance and string similarity.,Text Processing,,https://github.com/ztane/python-Levenshtein,True,16,ztane/python-Levenshtein/,https://github.com/ztane/python-Levenshtein,2013-11-29 13:40:48.000,2021-08-11 16:38:39.000,2021-02-01 13:02:11.000,142.0,1054.0,36.0,,41.0,14.0,GPL-2.0,,,conda-forge/,9852.0,9852.0,,,,https://anaconda.org/conda-forge/,,,,3.0,,,,
615,html5lib,A standards-compliant library for parsing and serializing HTML documents and fragments.,HTML Manipulation,,https://github.com/html5lib/html5lib-python,True,16,html5lib/html5lib-python,https://github.com/html5lib/html5lib-python,2013-04-09 14:07:42.000,2021-09-20 21:33:26.000,2021-09-17 10:33:24.000,246.0,939.0,1592.0,62.0,82.0,159.0,MIT,,html5lib-python,conda-forge/html5lib-python,,,https://pypi.org/project/html5lib-python,,,https://anaconda.org/conda-forge/html5lib-python,,,,3.0,,,,-8.0
616,nude.py,Nudity detection.,Image Processing,,https://github.com/hhatto/nude.py,True,16,hhatto/nude.py,https://github.com/hhatto/nude.py,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000,2020-11-23 13:49:02.000,131.0,825.0,79.0,12.0,7.0,3.0,MIT,,nude.py,conda-forge/nude.py,1225.0,1225.0,https://pypi.org/project/nude.py,,,https://anaconda.org/conda-forge/nude.py,,,,3.0,,,,
617,feincms,One of the most advanced Content Management Systems built on Django.,CMS,,https://github.com/feincms/feincms,True,16,feincms/feincms,https://github.com/feincms/feincms,2009-01-27 20:34:16.000,2021-09-09 14:28:48.000,2021-09-09 14:28:25.000,219.0,814.0,,135.0,35.0,401.0,BSD-3-Clause,,feincms,conda-forge/feincms,,,https://pypi.org/project/feincms,5028.0,5028.0,https://anaconda.org/conda-forge/feincms,,,,3.0,,,,
618,SuperSQLite,A supercharged SQLite library built on top of [apsw](https://github.com/rogerbinns/apsw).,Database Drivers,,https://github.com/plasticityai/supersqlite,True,16,plasticityai/supersqlite,https://github.com/plasticityai/supersqlite,2018-11-09 08:20:26.000,2020-05-09 09:06:06.000,2019-08-27 13:16:09.000,21.0,683.0,221.0,2.0,5.0,1.0,MIT,,supersqlite,conda-forge/supersqlite,9.0,9.0,https://pypi.org/project/supersqlite,437.0,437.0,https://anaconda.org/conda-forge/supersqlite,,,56.0,3.0,2018-11-22 02:36:13.000,0.0.78,,
619,pox,"A Python-based SDN control applications, such as OpenFlow SDN controllers.",Network Virtualization,,https://github.com/noxrepo/pox,True,16,noxrepo/pox,https://github.com/noxrepo/pox,2012-02-07 22:18:46.000,2021-06-15 16:20:29.606,2020-05-20 12:00:13.000,424.0,552.0,,26.0,42.0,131.0,Apache-2.0,,pox,conda-forge/pox,,,https://pypi.org/project/pox,,2722.0,https://anaconda.org/conda-forge/pox,2021-06-15 16:20:29.606,163330.0,8.0,3.0,,,,
620,devpi,PyPI server and packaging/testing/release tool.,Package Repositories,,https://github.com/devpi/devpi,True,16,devpi/devpi,https://github.com/devpi/devpi,2017-03-31 06:51:39.000,2021-11-23 08:27:21.000,2021-11-19 11:57:04.000,91.0,506.0,3241.0,81.0,95.0,571.0,,,devpi,conda-forge/devpi,164.0,164.0,https://pypi.org/project/devpi,,,https://anaconda.org/conda-forge/devpi,,,,1.0,,,,
621,httmock,A mocking library for requests for Python 2.6+ and 3.2+.,Testing,,https://github.com/patrys/httmock,True,16,patrys/httmock,https://github.com/patrys/httmock,2013-03-19 23:35:33.000,2020-10-28 12:00:38.000,2020-10-28 12:00:08.000,48.0,432.0,102.0,29.0,11.0,15.0,,,httmock,conda-forge/httmock,1505.0,1505.0,https://pypi.org/project/httmock,,113.0,https://anaconda.org/conda-forge/httmock,2017-10-23 18:51:33.004,5544.0,1.0,3.0,,,,
622,localshop,Local PyPI server (custom packages and auto-mirroring of pypi).,Package Repositories,,https://github.com/mvantellingen/localshop,True,16,jazzband/localshop,https://github.com/mvantellingen/localshop,2012-02-05 12:03:50.000,2021-09-07 23:22:38.000,2020-07-08 15:39:37.000,108.0,374.0,609.0,46.0,34.0,76.0,MIT,mvantellingen/localshop,localshop,conda-forge/localshop,3.0,3.0,https://pypi.org/project/localshop,103.0,103.0,https://anaconda.org/conda-forge/localshop,,,,1.0,,,,
623,TimeSide,Open web audio processing framework.,Audio,,https://github.com/Parisson/TimeSide,True,16,Parisson/TimeSide,https://github.com/Parisson/TimeSide,2011-11-21 21:48:08.000,2021-11-08 18:03:27.000,2021-04-20 09:23:55.000,53.0,311.0,3418.0,19.0,55.0,149.0,AGPL-3.0,,TimeSide,conda-forge/TimeSide,15.0,15.0,https://pypi.org/project/TimeSide,,,https://anaconda.org/conda-forge/TimeSide,,,5.0,3.0,2020-10-13 12:20:46.000,1.0.0a,,
624,GeoIP,Python API for MaxMind GeoIP Legacy Database.,Geolocation,,https://github.com/maxmind/geoip-api-python,True,16,maxmind/geoip-api-python,https://github.com/maxmind/geoip-api-python,2012-06-19 19:37:34.000,2021-02-11 20:04:43.000,2021-02-11 20:04:39.000,53.0,222.0,,13.0,,19.0,LGPL-2.1,,geoip-api-python,conda-forge/geoip-api-python,913.0,913.0,https://pypi.org/project/geoip-api-python,,,https://anaconda.org/conda-forge/geoip-api-python,,,8.0,3.0,2014-08-22 15:01:13.000,1.3.2,,
625,tartiflette-aiohttp,An `aiohttp`-based wrapper for Tartiflette to expose GraphQL APIs over HTTP.,GraphQL,,https://github.com/tartiflette/tartiflette-aiohttp,True,16,tartiflette/tartiflette-aiohttp/,https://github.com/tartiflette/tartiflette-aiohttp,2018-11-07 05:16:40.000,2021-11-22 08:05:28.000,2021-11-15 10:06:16.000,9.0,53.0,226.0,,3.0,14.0,MIT,,,conda-forge/,33.0,33.0,,,,https://anaconda.org/conda-forge/,,,13.0,3.0,2021-11-15 10:12:31.000,1.4.1,,
626,python-patterns,A collection of design patterns in Python.,Algorithms and Design Patterns,,https://github.com/faif/python-patterns,True,15,faif/python-patterns,https://github.com/faif/python-patterns,2012-06-06 21:02:35.000,2021-07-07 18:19:13.000,2021-07-07 18:19:12.000,5754.0,29708.0,788.0,118.0,12.0,62.0,,,python-patterns,conda-forge/python-patterns,,,https://pypi.org/project/python-patterns,19.0,19.0,https://anaconda.org/conda-forge/python-patterns,,,,3.0,,,,
627,python-mode,An all in one plugin for turning Vim into a Python IDE.,Editor Plugins and IDEs,,https://github.com/python-mode/python-mode,True,15,python-mode/python-mode,https://github.com/python-mode/python-mode,2011-09-18 09:41:07.000,2021-11-14 18:15:57.000,2021-11-14 18:15:57.000,765.0,5280.0,825.0,129.0,22.0,863.0,LGPL-3.0,,python-mode,conda-forge/python-mode,,,https://pypi.org/project/python-mode,,,https://anaconda.org/conda-forge/python-mode,,,1.0,3.0,,,,
628,ultrajson,A fast JSON decoder and encoder written in C with Python bindings.,Serialization,,https://github.com/ultrajson/ultrajson,True,15,esnme/ultrajson,https://github.com/ultrajson/ultrajson,2011-02-27 20:00:51.000,2021-11-22 12:07:11.000,2021-11-18 19:37:10.000,307.0,3486.0,,76.0,42.0,264.0,,ultrajson/ultrajson,ultrajson,conda-forge/ultrajson,,,https://pypi.org/project/ultrajson,,,https://anaconda.org/conda-forge/ultrajson,,,15.0,3.0,2021-11-22 07:59:40.000,4.3.0,,
629,percol,Adds flavor of interactive selection to the traditional pipe concept on UNIX.,Command-line Tools,,https://github.com/mooz/percol,True,15,mooz/percol,https://github.com/mooz/percol,2011-02-27 17:08:29.000,2021-05-12 03:03:02.000,2019-07-23 23:48:07.000,143.0,3079.0,409.0,36.0,36.0,29.0,,,percol,conda-forge/percol,29.0,29.0,https://pypi.org/project/percol,,,https://anaconda.org/conda-forge/percol,,,1.0,3.0,2015-03-18 06:07:52.000,0.1.0,,
630,warehouse,Next generation Python Package Repository (PyPI).,Package Repositories,,https://github.com/pypa/warehouse,True,15,pypa/warehouse,https://github.com/pypa/warehouse,2013-03-30 19:03:53.000,2021-11-25 09:59:13.000,2021-11-24 17:23:31.000,719.0,2846.0,,310.0,342.0,2081.0,Apache-2.0,,warehouse,conda-forge/warehouse,,,https://pypi.org/project/warehouse,,,https://anaconda.org/conda-forge/warehouse,,,,3.0,,,,
631,dh-virtualenv,Build and distribute a virtualenv as a Debian package.,Distribution,,https://github.com/spotify/dh-virtualenv,True,15,spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,2013-10-09 19:03:43.000,2021-11-10 20:28:36.000,2021-11-10 20:28:36.000,163.0,1501.0,414.0,58.0,23.0,170.0,GPL-2.0,,dh-virtualenv,conda-forge/dh-virtualenv,,,https://pypi.org/project/dh-virtualenv,,,https://anaconda.org/conda-forge/dh-virtualenv,,,,3.0,,,,
632,Metrics,Machine learning evaluation metrics.,Machine Learning,,https://github.com/benhamner/Metrics,True,15,benhamner/Metrics,https://github.com/benhamner/Metrics,2012-06-12 15:52:50.000,2021-05-10 09:41:40.000,2015-09-09 04:13:23.000,400.0,1462.0,242.0,7.0,10.0,7.0,,,Metrics,conda-forge/Metrics,,,https://pypi.org/project/Metrics,3397.0,3397.0,https://anaconda.org/conda-forge/Metrics,,,,3.0,,,,
633,SublimeJEDI,A Sublime Text plugin to the awesome auto-complete library Jedi.,Editor Plugins and IDEs,,https://github.com/srusskih/SublimeJEDI,True,15,srusskih/SublimeJEDI,https://github.com/srusskih/SublimeJEDI,2012-10-16 08:23:57.000,2021-05-11 20:24:08.000,2021-02-23 10:56:43.000,107.0,920.0,416.0,46.0,33.0,184.0,MIT,,SublimeJEDI,conda-forge/SublimeJEDI,,,https://pypi.org/project/SublimeJEDI,,,https://anaconda.org/conda-forge/SublimeJEDI,,,23.0,3.0,2020-03-06 15:38:52.000,0.17.0,,
634,matchering,A library for automated reference audio mastering.,Audio,,https://github.com/sergree/matchering,True,15,sergree/matchering,https://github.com/sergree/matchering,2018-09-28 19:21:01.000,2021-09-23 13:02:44.000,2021-09-23 13:02:44.000,63.0,507.0,330.0,3.0,11.0,21.0,GPL-3.0,,matchering,conda-forge/matchering,4.0,4.0,https://pypi.org/project/matchering,,,https://anaconda.org/conda-forge/matchering,,,4.0,3.0,2020-11-10 17:51:13.000,2.0.3,,
635,Unipath,An object-oriented approach to file/directory operations.,Files,,https://github.com/mikeorr/Unipath,True,15,mikeorr/Unipath,https://github.com/mikeorr/Unipath,2013-01-28 04:38:28.000,2019-12-15 21:01:45.000,2015-02-14 18:30:08.000,37.0,497.0,49.0,6.0,7.0,10.0,,,Unipath,conda-forge/Unipath,6210.0,6210.0,https://pypi.org/project/Unipath,,,https://anaconda.org/conda-forge/Unipath,,,,3.0,,,,
636,wifi,A Python library and command line tool for working with WiFi on Linux.,Hardware,,https://github.com/rockymeza/wifi,True,15,rockymeza/wifi,https://github.com/rockymeza/wifi,2012-10-12 04:14:06.000,2020-03-28 10:55:42.000,2017-03-20 02:06:55.000,136.0,283.0,142.0,13.0,33.0,31.0,BSD-2-Clause,,wifi,conda-forge/wifi,343.0,343.0,https://pypi.org/project/wifi,,,https://anaconda.org/conda-forge/wifi,,,,3.0,,,,
637,pagan,Retro identicon (Avatar) generation based on input string and hash.,Image Processing,,https://github.com/daboth/pagan,True,15,daboth/pagan,https://github.com/daboth/pagan,2014-11-30 12:13:28.000,2021-10-05 10:58:41.000,2018-07-09 07:13:45.000,32.0,237.0,56.0,6.0,1.0,2.0,GPL-2.0,,pagan,conda-forge/pagan,38.0,38.0,https://pypi.org/project/pagan,,,https://anaconda.org/conda-forge/pagan,,,2.0,3.0,2016-10-19 16:59:04.000,0.4.3,,
638,django-remote-forms,A platform independent Django form serializer.,Forms,,https://github.com/WiserTogether/django-remote-forms,True,15,WiserTogether/django-remote-forms,https://github.com/WiserTogether/django-remote-forms,2012-07-02 17:52:00.000,2021-09-30 12:20:14.000,2017-07-12 15:49:12.000,84.0,213.0,60.0,9.0,12.0,4.0,MIT,,django-remote-forms,conda-forge/django-remote-forms,18.0,18.0,https://pypi.org/project/django-remote-forms,139.0,139.0,https://anaconda.org/conda-forge/django-remote-forms,,,,3.0,,,,
639,PyTime,An easy-to-use Python module which aims to operate date/time/datetime by string.,Date and Time,,https://github.com/shinux/PyTime,True,15,shinux/PyTime,https://github.com/shinux/PyTime,2015-04-10 11:53:14.000,2021-08-31 03:50:39.000,2021-08-31 03:50:19.000,16.0,143.0,91.0,5.0,,4.0,MIT,,PyTime,conda-forge/PyTime,19.0,19.0,https://pypi.org/project/PyTime,9967.0,9967.0,https://anaconda.org/conda-forge/PyTime,,,,3.0,,,,
640,memory_profiler,Monitor Memory usage of Python code.,Debugging Tools,,https://github.com/fabianp/memory_profiler,True,15,fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,2016-05-26 17:45:08.632,2020-10-20 18:00:58.207,2018-06-28 13:35:12.000,13.0,66.0,500.0,61.0,,,,,memory_profiler,conda-forge/memory_profiler,,,https://pypi.org/project/memory_profiler,426480.0,428626.0,https://anaconda.org/conda-forge/memory_profiler,2020-10-20 18:00:58.207,141650.0,9.0,3.0,,,,
641,funNLP,A collection of tools and datasets for Chinese NLP.,Natural Language Processing,,https://github.com/fighting41love/funNLP,True,14,fighting41love/funNLP,https://github.com/fighting41love/funNLP,2018-08-21 11:20:39.000,2021-08-20 05:49:28.000,2021-08-20 05:49:28.000,9646.0,35033.0,124.0,10.0,15.0,28.0,,,funNLP,conda-forge/funNLP,,,https://pypi.org/project/funNLP,9.0,9.0,https://anaconda.org/conda-forge/funNLP,,,,3.0,,,,
642,toapi,Every web site provides APIs.,Web Content Extracting,,https://github.com/gaojiuli/toapi,True,14,gaojiuli/toapi,https://github.com/gaojiuli/toapi,2017-11-27 08:40:55.000,2021-06-28 01:58:50.000,2021-06-28 01:58:45.000,218.0,3205.0,462.0,12.0,5.0,48.0,MIT,,toapi,conda-forge/toapi,,,https://pypi.org/project/toapi,,,https://anaconda.org/conda-forge/toapi,,,,3.0,,,,
643,python-phonenumbers,"Parsing, formatting, storing and validating international phone numbers.",Text Processing,,https://github.com/daviddrysdale/python-phonenumbers,True,14,daviddrysdale/python-phonenumbers,https://github.com/daviddrysdale/python-phonenumbers,2011-04-21 03:06:38.000,2021-11-11 18:39:29.000,2021-11-11 18:33:53.000,344.0,2883.0,,25.0,3.0,126.0,Apache-2.0,,python-phonenumbers,conda-forge/python-phonenumbers,,,https://pypi.org/project/python-phonenumbers,,,https://anaconda.org/conda-forge/python-phonenumbers,,,,3.0,,,,
644,python-qrcode,A pure Python QR Code generator.,Image Processing,,https://github.com/lincolnloop/python-qrcode,True,14,lincolnloop/python-qrcode,https://github.com/lincolnloop/python-qrcode,2011-11-10 09:36:22.000,2021-11-13 21:18:13.000,2021-10-01 18:51:10.000,452.0,2785.0,340.0,48.0,22.0,125.0,,,python-qrcode,conda-forge/python-qrcode,,,https://pypi.org/project/python-qrcode,,,https://anaconda.org/conda-forge/python-qrcode,,,,3.0,,,,
645,sortedcontainers,Fast and pure-Python implementation of sorted collections.,Algorithms and Design Patterns,,https://github.com/grantjenks/python-sortedcontainers,True,14,grantjenks/python-sortedcontainers,https://github.com/grantjenks/python-sortedcontainers,2014-02-24 17:44:20.000,2021-10-13 05:29:23.000,2021-10-13 05:29:22.000,150.0,2351.0,613.0,20.0,15.0,126.0,,,python-sortedcontainers,conda-forge/python-sortedcontainers,,,https://pypi.org/project/python-sortedcontainers,,,https://anaconda.org/conda-forge/python-sortedcontainers,,,1.0,3.0,2019-03-05 21:20:36.000,2.1.0,,
646,PeachPy,x86-64 assembler embedded in Python.,Implementations,,https://github.com/Maratyszcza/PeachPy,True,14,Maratyszcza/PeachPy,https://github.com/Maratyszcza/PeachPy,2015-01-26 06:32:48.000,2021-10-13 17:21:02.000,2021-10-13 17:21:02.000,125.0,1584.0,373.0,21.0,21.0,61.0,,,PeachPy,conda-forge/PeachPy,9.0,9.0,https://pypi.org/project/PeachPy,,,https://anaconda.org/conda-forge/PeachPy,,,,3.0,,,,
647,makesite,"Simple, lightweight, and magic-free static site/blog generator ( 130 lines).",Static Site Generator,,https://github.com/sunainapai/makesite,True,14,sunainapai/makesite,https://github.com/sunainapai/makesite,2018-03-17 09:18:54.000,2021-09-23 08:21:13.000,2021-01-03 16:42:44.000,250.0,1584.0,29.0,8.0,5.0,8.0,MIT,,makesite,conda-forge/makesite,,,https://pypi.org/project/makesite,,,https://anaconda.org/conda-forge/makesite,,,,3.0,,,,
648,salmon,A Python Mail Server.,Email,,https://github.com/moggers87/salmon,True,14,moggers87/salmon,https://github.com/moggers87/salmon,2013-05-07 11:29:42.000,2021-10-06 00:15:44.000,2021-10-05 17:40:58.000,50.0,514.0,,15.0,16.0,73.0,,,salmon,conda-forge/salmon,15.0,15.0,https://pypi.org/project/salmon,62.0,64.0,https://anaconda.org/conda-forge/salmon,,,3.0,3.0,2019-12-31 19:27:38.000,3.2.0,49.0,
649,alipay,Unofficial Alipay API for Python.,E-commerce,,https://github.com/lxneng/alipay,True,14,lxneng/alipay,https://github.com/lxneng/alipay,2013-11-11 08:51:07.000,2017-11-22 10:18:39.000,2017-11-22 10:18:39.000,93.0,321.0,94.0,13.0,2.0,12.0,,,alipay,conda-forge/alipay,98.0,98.0,https://pypi.org/project/alipay,662.0,662.0,https://anaconda.org/conda-forge/alipay,,,,3.0,,,,
650,Chronyk,A Python 3 library for parsing human-written times and dates.,Date and Time,,https://github.com/KoffeinFlummi/Chronyk,True,14,KoffeinFlummi/Chronyk,https://github.com/KoffeinFlummi/Chronyk,2014-09-14 10:51:14.000,2019-12-08 05:50:11.000,2015-08-02 15:04:40.000,13.0,318.0,80.0,3.0,4.0,5.0,MIT,,Chronyk,conda-forge/Chronyk,20.0,20.0,https://pypi.org/project/Chronyk,,,https://anaconda.org/conda-forge/Chronyk,,,2.0,3.0,2015-08-02 14:50:24.000,1.0.1,,
651,hot-redis,Rich Python data types for Redis.,ORM,,https://github.com/stephenmcd/hot-redis,True,14,stephenmcd/hot-redis,https://github.com/stephenmcd/hot-redis,2013-10-22 10:15:34.000,2020-01-05 02:42:06.000,2018-10-16 00:28:23.000,28.0,276.0,159.0,6.0,5.0,5.0,BSD-2-Clause,,hot-redis,conda-forge/hot-redis,24.0,24.0,https://pypi.org/project/hot-redis,,,https://anaconda.org/conda-forge/hot-redis,,,,3.0,,,,
652,pangu.py,Paranoid text spacing.,Text Processing,,https://github.com/vinta/pangu.py,True,14,vinta/pangu.py,https://github.com/vinta/pangu.py,2014-02-11 18:42:39.000,2019-02-09 15:45:45.000,2019-02-09 15:45:36.000,21.0,177.0,86.0,7.0,3.0,5.0,MIT,,pangu.py,conda-forge/pangu.py,49.0,49.0,https://pypi.org/project/pangu.py,,,https://anaconda.org/conda-forge/pangu.py,,,,3.0,,,,
653,DottedDict,A library that provides a method of accessing lists and dicts with a dotted path notation.,Built-in Classes Enhancement,,https://github.com/carlosescri/DottedDict,True,14,carlosescri/DottedDict,https://github.com/carlosescri/DottedDict,2014-03-07 18:29:00.000,2020-04-16 15:51:58.000,2015-10-30 10:12:43.000,14.0,127.0,32.0,3.0,7.0,2.0,MIT,,DottedDict,conda-forge/DottedDict,49.0,49.0,https://pypi.org/project/DottedDict,17.0,17.0,https://anaconda.org/conda-forge/DottedDict,,,6.0,3.0,2015-10-30 10:15:17.000,0.1.8,60.0,
654,doitlive,A tool for live presentations in the terminal.,Command-line Tools,,https://github.com/sloria/doitlive,True,13,sloria/doitlive,https://github.com/sloria/doitlive,2014-06-16 02:39:29.000,2021-07-27 12:13:11.000,2021-05-24 12:16:25.000,90.0,3068.0,,16.0,13.0,34.0,MIT,,doitlive,conda-forge/doitlive,16.0,16.0,https://pypi.org/project/doitlive,,,https://anaconda.org/conda-forge/doitlive,,,,3.0,,,,
655,zeroRPC,zerorpc is a flexible RPC implementation based on [ZeroMQ](http://zeromq.org/) and [MessagePack](http://msgpack.org/).,RPC Servers,,https://github.com/0rpc/zerorpc-python,True,13,0rpc/zerorpc-python,https://github.com/0rpc/zerorpc-python,2012-02-24 22:15:23.000,2021-07-13 22:32:12.000,2020-05-27 01:26:30.000,353.0,2865.0,251.0,36.0,48.0,107.0,,,zerorpc-python,conda-forge/zerorpc-python,,,https://pypi.org/project/zerorpc-python,,,https://anaconda.org/conda-forge/zerorpc-python,,,,1.0,,,,
656,quokka,"Flexible, extensible, small CMS powered by Flask and MongoDB.",CMS,,https://github.com/quokkaproject/quokka,True,13,rochacbruno/quokka,https://github.com/quokkaproject/quokka,2013-07-07 00:42:27.000,2019-11-19 21:30:03.000,2019-03-06 17:17:31.000,443.0,2195.0,117.0,9.0,64.0,361.0,,quokkaproject/quokka,quokka,conda-forge/quokka,,,https://pypi.org/project/quokka,,,https://anaconda.org/conda-forge/quokka,,,2.0,3.0,2016-07-20 14:57:31.000,0.2.1,,
657,pyringe,Debugger capable of attaching to and injecting code into Python processes.,Debugging Tools,,https://github.com/google/pyringe,True,13,google/pyringe,https://github.com/google/pyringe,2014-03-26 16:13:48.000,2019-12-10 09:55:55.000,2014-05-10 14:59:23.000,71.0,1614.0,22.0,,15.0,9.0,Apache-2.0,,pyringe,conda-forge/pyringe,3.0,3.0,https://pypi.org/project/pyringe,,,https://anaconda.org/conda-forge/pyringe,,,,3.0,,,,
