,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,open_issue_count,closed_issue_count,commit_count,license,updated_github_id,dependent_project_count,github_dependent_project_count,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending
424,django-oauth-toolkit,OAuth 2 goodies for Django.,Authentication,,https://github.com/jazzband/django-oauth-toolkit,True,25,evonove/django-oauth-toolkit,https://github.com/jazzband/django-oauth-toolkit,2013-05-20 15:46:18.000,2023-08-31 12:10:58.000,2023-08-30 18:42:05,707.0,2885.0,231.0,169.0,605.0,1260.0,,jazzband/django-oauth-toolkit,,,django-oauth-toolkit,conda-forge/django-oauth-toolkit,2023-05-31 20:51:13,2.3.0,26.0,https://pypi.org/project/django-oauth-toolkit,478712.0,479335.0,https://anaconda.org/conda-forge/django-oauth-toolkit,2023-07-05 06:43:02.070,1870.0,3.0,,
425,pudb,"A full-screen, console-based Python debugger.",Debugging Tools,,https://github.com/inducer/pudb,True,25,inducer/pudb,https://github.com/inducer/pudb,2011-05-13 23:44:30.000,2023-08-30 15:19:38.000,2023-08-01 06:03:18,208.0,2729.0,92.0,144.0,168.0,,,,5229.0,5229.0,pudb,conda-forge/pudb,2022-11-03 16:37:24,2022.1.3,12.0,https://pypi.org/project/pudb,190960.0,193731.0,https://anaconda.org/conda-forge/pudb,2023-06-16 13:21:37.623,235602.0,2.0,,
426,modoboa,A mail hosting and management platform including a modern Web UI.,Email,,https://github.com/modoboa/modoboa,True,25,modoboa/modoboa,https://github.com/modoboa/modoboa,2013-04-16 09:43:55.000,2023-08-30 16:33:21.000,2023-08-30 16:32:29,347.0,2645.0,114.0,71.0,1675.0,4591.0,ISC,,40.0,40.0,modoboa,conda-forge/modoboa,2023-08-30 16:33:59,2.2.0,17.0,https://pypi.org/project/modoboa,2536.0,2536.0,https://anaconda.org/conda-forge/modoboa,,,3.0,,
427,Schematics,Data Structure Validation.,Data Validation,,https://github.com/schematics/schematics,True,25,schematics/schematics,https://github.com/schematics/schematics,2010-12-27 02:25:29.000,2023-07-12 06:21:13.000,2021-08-17 21:08:10,268.0,2564.0,119.0,90.0,238.0,1420.0,,,1548.0,1548.0,schematics,conda-forge/schematics,,,1.0,https://pypi.org/project/schematics,127033.0,127559.0,https://anaconda.org/conda-forge/schematics,2023-06-16 16:16:00.762,25821.0,3.0,,
428,mysqlclient,MySQL connector with Python 3 support ([mysql-python](https://sourceforge.net/projects/mysql-python/) fork).,Database Drivers,,https://github.com/PyMySQL/mysqlclient,True,25,PyMySQL/mysqlclient-python,https://github.com/PyMySQL/mysqlclient,2014-04-28 05:09:06.000,2023-08-21 08:54:31.000,2023-08-21 08:54:30,382.0,2302.0,82.0,11.0,316.0,,GPL-2.0,PyMySQL/mysqlclient,135543.0,135543.0,mysqlclient-python,conda-forge/mysqlclient-python,2023-06-22 05:53:10,2.2.0,9.0,https://pypi.org/project/mysqlclient-python,,63.0,https://anaconda.org/conda-forge/mysqlclient-python,,,2.0,5264.0,
429,chardet,Python 2/3 compatible character encoding detector.,Text Processing,,https://github.com/chardet/chardet,True,25,chardet/chardet,https://github.com/chardet/chardet,2012-07-26 20:30:54.000,2023-08-16 22:02:25.288,2023-08-01 19:17:09,243.0,1956.0,48.0,49.0,85.0,,LGPL-2.1,,5.0,5.0,chardet,conda-forge/chardet,2023-08-01 19:16:18,5.2.0,12.0,https://pypi.org/project/chardet,56024018.0,56633815.0,https://anaconda.org/conda-forge/chardet,2023-08-16 22:02:25.288,21342927.0,2.0,,
430,pdoc,Epydoc replacement to auto generate API documentation for Python libraries.,Documentation,,https://github.com/mitmproxy/pdoc,True,25,mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,2013-08-04 21:12:50.000,2023-08-28 00:11:58.000,2023-08-01 09:09:03,171.0,1619.0,44.0,17.0,315.0,,Unlicense,,2119.0,2119.0,pdoc,conda-forge/pdoc,,,15.0,https://pypi.org/project/pdoc,137090.0,138503.0,https://anaconda.org/conda-forge/pdoc,2023-06-19 14:57:23.519,22615.0,3.0,,
431,clickhouse-driver,Python driver with native interface for ClickHouse.,Database Drivers,,https://github.com/mymarilyn/clickhouse-driver,True,25,mymarilyn/clickhouse-driver,https://github.com/mymarilyn/clickhouse-driver,2017-05-10 22:13:04.000,2023-07-15 03:14:30.000,2023-06-30 08:29:31,191.0,1070.0,55.0,42.0,250.0,514.0,,,1685.0,1685.0,clickhouse-driver,conda-forge/clickhouse-driver,,,27.0,https://pypi.org/project/clickhouse-driver,1267248.0,1273137.0,https://anaconda.org/conda-forge/clickhouse-driver,2023-06-16 13:24:29.278,412232.0,2.0,,
432,forex-python,"Foreign exchange rates, Bitcoin price index and currency conversion.",E-commerce,,https://github.com/MicroPyramid/forex-python,True,25,MicroPyramid/forex-python,https://github.com/MicroPyramid/forex-python,2016-05-21 04:43:37.000,2023-08-23 05:55:16.000,2023-08-04 02:23:58,176.0,596.0,27.0,25.0,57.0,132.0,MIT,,2157.0,2157.0,forex-python,conda-forge/forex-python,2021-12-03 09:28:49,1.8,12.0,https://pypi.org/project/forex-python,179621.0,179621.0,https://anaconda.org/conda-forge/forex-python,,,1.0,,
433,beaker,A WSGI middleware for sessions and caching.,Caching,,https://github.com/bbangert/beaker,True,25,bbangert/beaker,https://github.com/bbangert/beaker,2011-10-16 17:48:39.000,2023-07-09 10:54:55.000,2023-05-03 19:47:11,136.0,508.0,89.0,66.0,59.0,818.0,,,4760.0,4760.0,beaker,conda-forge/beaker,2023-02-04 16:24:36,1.12.1,8.0,https://pypi.org/project/beaker,272894.0,273819.0,https://anaconda.org/conda-forge/beaker,2023-06-16 13:22:23.807,71263.0,3.0,,
434,eyeD3,"A tool for working with audio files, specifically MP3 files containing ID3 metadata.",Audio,,https://github.com/nicfit/eyeD3,True,25,nicfit/eyeD3,https://github.com/nicfit/eyeD3,2017-01-21 19:25:10.000,2023-06-26 20:17:42.000,2022-10-08 02:28:29,57.0,487.0,25.0,51.0,147.0,1415.0,GPL-3.0,,2617.0,2617.0,eyeD3,conda-forge/eyeD3,2020-12-28 16:08:19,0.9.6,26.0,https://pypi.org/project/eyeD3,33209.0,33251.0,https://anaconda.org/conda-forge/eyeD3,,,2.0,3186.0,
435,python-rapidjson,A Python wrapper around [RapidJSON](https://github.com/Tencent/rapidjson).,Serialization,,https://github.com/python-rapidjson/python-rapidjson,True,25,python-rapidjson/python-rapidjson,https://github.com/python-rapidjson/python-rapidjson,2015-09-09 04:02:42.000,2023-08-19 14:44:34.000,2023-08-19 14:43:17,43.0,485.0,22.0,12.0,93.0,701.0,,,4383.0,4383.0,python-rapidjson,conda-forge/python-rapidjson,,,21.0,https://pypi.org/project/python-rapidjson,1201515.0,1217521.0,https://anaconda.org/conda-forge/python-rapidjson,2023-06-16 13:23:16.139,1264478.0,2.0,,
436,audioread,Cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding.,Audio,,https://github.com/beetbox/audioread,True,25,beetbox/audioread,https://github.com/beetbox/audioread,2011-11-08 19:53:18.000,2023-08-17 17:52:50.000,2023-08-17 17:52:43,101.0,447.0,24.0,32.0,53.0,,MIT,,14790.0,14790.0,audioread,conda-forge/audioread,,,6.0,https://pypi.org/project/audioread,1167248.0,1175441.0,https://anaconda.org/conda-forge/audioread,2023-06-16 13:18:56.097,696417.0,2.0,,
437,howdoi,Instant coding answers via the command line.,Command-line Tools,,https://github.com/gleitz/howdoi,True,24,gleitz/howdoi,https://github.com/gleitz/howdoi,2012-11-22 08:49:24.000,2023-07-19 00:38:55.000,2023-07-13 17:28:19,842.0,10190.0,83.0,10.0,246.0,978.0,MIT,,464.0,464.0,howdoi,conda-forge/howdoi,,,,https://pypi.org/project/howdoi,2829.0,2829.0,https://anaconda.org/conda-forge/howdoi,,,3.0,,
438,Jinja2,A modern and designer friendly templating language.,Template Engine,,https://github.com/pallets/jinja,True,24,pallets/jinja,https://github.com/pallets/jinja,2010-10-17 13:41:17.000,2023-08-29 05:21:39.000,2023-08-01 16:50:36,1503.0,9454.0,304.0,54.0,918.0,,BSD-3-Clause,,11.0,11.0,jinja,conda-forge/jinja,2022-04-28 17:24:04,3.1.2,17.0,https://pypi.org/project/jinja,5202.0,5996.0,https://anaconda.org/conda-forge/jinja,,,1.0,54844.0,
439,ajenti,The admin panel your servers deserve.,Admin Panels,,https://github.com/ajenti/ajenti,True,24,ajenti/ajenti,https://github.com/ajenti/ajenti,2010-03-03 08:04:15.000,2023-08-08 15:46:13.000,2023-08-05 14:02:58,799.0,7191.0,24.0,10.0,1144.0,1244.0,MIT,,26.0,26.0,ajenti,conda-forge/ajenti,2023-06-18 17:10:39,2.2.6,26.0,https://pypi.org/project/ajenti,578.0,578.0,https://anaconda.org/conda-forge/ajenti,,,3.0,,
440,icecream,"Inspect variables, expressions, and program execution with a single, simple function call.",Debugging Tools,,https://github.com/gruns/icecream,True,24,gruns/icecream,https://github.com/gruns/icecream,2018-02-13 18:56:12.000,2023-08-04 09:26:44.000,2022-12-04 22:09:17,143.0,6947.0,21.0,36.0,70.0,262.0,MIT,,11.0,11.0,icecream,conda-forge/icecream,2022-07-21 09:17:39,2.1.3,7.0,https://pypi.org/project/icecream,246401.0,247203.0,https://anaconda.org/conda-forge/icecream,2023-06-16 19:25:30.341,22478.0,2.0,,
441,faust,"A stream processing library, porting the ideas from [Kafka Streams](https://kafka.apache.org/documentation/streams/)..",Distributed Computing,,https://github.com/robinhood/faust,True,24,robinhood/faust,https://github.com/robinhood/faust,2017-03-08 18:36:11.000,2023-02-23 18:42:48.000,2023-02-23 18:42:48,537.0,6589.0,95.0,234.0,241.0,4138.0,,,1632.0,1632.0,faust,conda-forge/faust,2018-05-24 05:44:13,1.0.10d3,3.0,https://pypi.org/project/faust,20569.0,20569.0,https://anaconda.org/conda-forge/faust,,,3.0,,
442,pyre-check,Performant type checking.,Code Analysis,,https://github.com/facebook/pyre-check,True,24,facebook/pyre-check,https://github.com/facebook/pyre-check,2017-11-10 17:31:36.000,2023-08-30 21:59:42.000,2023-08-30 21:54:21,400.0,6454.0,250.0,113.0,250.0,,MIT,,11.0,11.0,pyre-check,conda-forge/pyre-check,2023-02-14 00:24:14,0.9.18,11.0,https://pypi.org/project/pyre-check,69258.0,69258.0,https://anaconda.org/conda-forge/pyre-check,,,3.0,,
443,NuPIC,Numenta Platform for Intelligent Computing.,Machine Learning,,https://github.com/numenta/nupic,True,24,numenta/nupic,https://github.com/numenta/nupic,2013-04-05 23:14:27.000,2022-12-20 01:05:44.000,2019-10-23 20:45:07,1555.0,6329.0,123.0,453.0,1338.0,6625.0,AGPL-3.0,,117.0,117.0,nupic,conda-forge/nupic,2018-06-01 15:12:12,1.0.5,47.0,https://pypi.org/project/nupic,1760.0,1760.0,https://anaconda.org/conda-forge/nupic,,,2.0,,
444,channels,Developer-friendly asynchrony for Django.,WebSocket,,https://github.com/django/channels,True,24,django/channels,https://github.com/django/channels,2015-06-03 17:16:20.000,2023-08-16 03:32:17.000,2023-06-14 15:47:48,758.0,5711.0,254.0,85.0,1146.0,,BSD-3-Clause,,11.0,11.0,channels,conda-forge/channels,,,7.0,https://pypi.org/project/channels,708084.0,712106.0,https://anaconda.org/conda-forge/channels,2023-06-16 19:18:51.880,160904.0,3.0,,
445,pyAudioAnalysis,"Audio feature extraction, classification, segmentation and applications.",Audio,,https://github.com/tyiannak/pyAudioAnalysis,True,24,tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,2014-08-27 12:43:13.000,2022-11-14 14:53:09.000,2022-09-18 19:55:03,1125.0,5400.0,27.0,179.0,120.0,775.0,Apache-2.0,,382.0,382.0,pyAudioAnalysis,conda-forge/pyAudioAnalysis,,,,https://pypi.org/project/pyAudioAnalysis,18649.0,18649.0,https://anaconda.org/conda-forge/pyAudioAnalysis,,,3.0,,
446,freezegun,Travel through time by mocking the datetime module.,Testing,,https://github.com/spulec/freezegun,True,24,spulec/freezegun,https://github.com/spulec/freezegun,2012-12-11 05:11:00.000,2023-08-25 00:29:01.000,2023-02-22 05:49:22,242.0,3793.0,109.0,111.0,178.0,592.0,Apache-2.0,,,,freezegun,conda-forge/freezegun,,,15.0,https://pypi.org/project/freezegun,6502380.0,6518075.0,https://anaconda.org/conda-forge/freezegun,2023-06-16 13:17:16.464,1396859.0,3.0,,
447,pywebview,A lightweight cross-platform native wrapper around a webview component.,GUI Development,,https://github.com/r0x0r/pywebview,True,24,r0x0r/pywebview/,https://github.com/r0x0r/pywebview,2014-11-20 11:05:46.000,2023-08-30 20:07:41.000,2023-08-30 20:04:33,476.0,3742.0,,15.0,803.0,1772.0,BSD-3-Clause,,1359.0,1359.0,,conda-forge/,2023-08-30 19:44:21,4.3.1,59.0,,,,https://anaconda.org/conda-forge/,,,3.0,,
448,Python-Markdown,A Python implementation of John Grubers Markdown.,Specific Formats Processing,,https://github.com/Python-Markdown/markdown,True,24,waylan/Python-Markdown,https://github.com/Python-Markdown/markdown,2010-05-29 02:59:45.000,2023-08-15 20:54:50.000,2023-08-11 17:59:03,807.0,3335.0,169.0,27.0,809.0,1553.0,,Python-Markdown/markdown,298364.0,298364.0,Python-Markdown,conda-forge/Python-Markdown,,,,https://pypi.org/project/Python-Markdown,,,https://anaconda.org/conda-forge/Python-Markdown,,,3.0,,
449,Flexx,"Flexx is a pure Python toolkit for creating GUI's, that uses web technology for its rendering.",GUI Development,,https://github.com/flexxui/flexx,True,24,zoofIO/flexx,https://github.com/flexxui/flexx,2014-09-03 08:38:00.000,2023-06-16 13:18:01.276,2022-07-22 16:41:15,255.0,3148.0,37.0,89.0,359.0,1938.0,BSD-2-Clause,flexxui/flexx,132.0,132.0,flexx,conda-forge/flexx,,,12.0,https://pypi.org/project/flexx,399.0,1595.0,https://anaconda.org/conda-forge/flexx,2023-06-16 13:18:01.276,101711.0,3.0,,
450,django-storages,A collection of custom storage back ends for Django.,Web Asset Management,,https://github.com/jschneier/django-storages,True,24,jschneier/django-storages,https://github.com/jschneier/django-storages,2014-12-09 00:37:09.000,2023-08-29 03:06:25.000,2023-08-29 03:06:22,773.0,2479.0,248.0,155.0,485.0,1052.0,BSD-3-Clause,,,,django-storages,conda-forge/django-storages,,,13.0,https://pypi.org/project/django-storages,2316663.0,2317394.0,https://anaconda.org/conda-forge/django-storages,2023-06-16 13:21:28.484,52672.0,3.0,,
451,autobahn-python,WebSocket & WAMP for Python on Twisted and [asyncio](https://docs.python.org/3/library/asyncio.html).,WebSocket,,https://github.com/crossbario/autobahn-python,True,24,crossbario/autobahn-python,https://github.com/crossbario/autobahn-python,2011-07-27 15:22:13.000,2023-06-14 07:27:04.000,2023-06-14 07:25:55,738.0,2438.0,132.0,180.0,704.0,3332.0,MIT,,27289.0,27289.0,autobahn-python,conda-forge/autobahn-python,,,,https://pypi.org/project/autobahn-python,,,https://anaconda.org/conda-forge/autobahn-python,,,3.0,,
452,iredis,Redis CLI with autocompletion and syntax highlighting.,Command-line Tools,,https://github.com/laixintao/iredis,True,24,laixintao/iredis,https://github.com/laixintao/iredis,2019-01-18 08:31:15.000,2023-07-24 05:30:29.000,2023-07-24 05:30:28,92.0,2340.0,30.0,54.0,156.0,1651.0,BSD-3-Clause,,18.0,18.0,iredis,conda-forge/iredis,2023-07-05 07:22:23,1.13.1,40.0,https://pypi.org/project/iredis,1929.0,2250.0,https://anaconda.org/conda-forge/iredis,2023-06-18 08:42:16.868,921.0,3.0,11795.0,
453,django-activity-stream,Generating generic activity streams from the actions on your site.,News Feed,,https://github.com/justquick/django-activity-stream,True,24,justquick/django-activity-stream,https://github.com/justquick/django-activity-stream,2010-02-24 21:16:51.000,2023-05-24 11:42:55.000,2023-05-24 11:42:46,456.0,2235.0,113.0,15.0,288.0,,BSD-3-Clause,,1096.0,1096.0,django-activity-stream,conda-forge/django-activity-stream,2022-12-19 05:38:06,1.4.2,8.0,https://pypi.org/project/django-activity-stream,40291.0,40291.0,https://anaconda.org/conda-forge/django-activity-stream,,,1.0,9.0,
454,PyTorch-NLP,A toolkit enabling rapid deep learning NLP prototyping for research.,Natural Language Processing,,https://github.com/PetrochukM/PyTorch-NLP,True,24,PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000,2023-07-04 21:11:26,257.0,2190.0,18.0,19.0,50.0,451.0,BSD-3-Clause,,560.0,560.0,PyTorch-NLP,conda-forge/PyTorch-NLP,2019-11-04 05:16:00,0.5.0,5.0,https://pypi.org/project/PyTorch-NLP,6605.0,6605.0,https://anaconda.org/conda-forge/PyTorch-NLP,,,2.0,,
455,Masonite,The modern and developer centric Python web framework.,Web Frameworks,,https://github.com/MasoniteFramework/masonite,True,24,MasoniteFramework/masonite,https://github.com/MasoniteFramework/masonite,2017-12-06 00:30:22.000,2023-04-02 23:24:53.000,2022-11-05 01:29:29,124.0,2049.0,85.0,32.0,356.0,4027.0,MIT,,490.0,490.0,masonite,conda-forge/masonite,2022-10-13 11:13:04,4.17.4,100.0,https://pypi.org/project/masonite,2159.0,2159.0,https://anaconda.org/conda-forge/masonite,,,1.0,,
456,django-rules,"A tiny but powerful app providing object-level permissions to Django, without requiring a database.",Permissions,,https://github.com/dfunckt/django-rules,True,24,dfunckt/django-rules,https://github.com/dfunckt/django-rules,2014-03-06 20:46:57.000,2023-08-18 19:41:58.000,2023-02-23 16:06:08,134.0,1673.0,28.0,24.0,83.0,195.0,MIT,,1401.0,1401.0,django-rules,conda-forge/django-rules,2022-03-23 08:53:01,3.3.0,20.0,https://pypi.org/project/django-rules,168.0,168.0,https://anaconda.org/conda-forge/django-rules,,,3.0,,
457,pybuilder,A continuous build tool written in pure Python.,Build Tools,,https://github.com/pybuilder/pybuilder,True,24,pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,2012-07-23 11:38:06.000,2023-08-25 15:24:50.000,2023-07-10 03:17:08,237.0,1575.0,39.0,84.0,421.0,1424.0,Apache-2.0,,,,pybuilder,conda-forge/pybuilder,2023-07-10 03:25:42,0.13.10,11.0,https://pypi.org/project/pybuilder,21164.0,23740.0,https://anaconda.org/conda-forge/pybuilder,2023-07-10 05:27:47.685,54103.0,1.0,,
458,indico,"A feature-rich event management system, made @ [CERN](https://en.wikipedia.org/wiki/CERN).",CMS,,https://github.com/indico/indico,True,24,indico/indico,https://github.com/indico/indico,2011-07-27 13:56:30.000,2023-08-31 11:00:10.000,2023-08-30 11:07:25,367.0,1520.0,138.0,655.0,2765.0,24587.0,MIT,,,,indico,conda-forge/indico,2023-08-02 08:48:25,3.2.7,55.0,https://pypi.org/project/indico,1244.0,1270.0,https://anaconda.org/conda-forge/indico,,,1.0,2936.0,
459,streamparse,Run Python code against real-time streams of data via [Apache Storm](http://storm.apache.org/).,Distributed Computing,,https://github.com/Parsely/streamparse,True,24,Parsely/streamparse,https://github.com/Parsely/streamparse,2014-05-02 20:33:50.000,2023-08-23 13:46:45.000,2022-07-18 20:04:25,214.0,1482.0,44.0,63.0,264.0,1071.0,Apache-2.0,,59.0,59.0,streamparse,conda-forge/streamparse,2022-01-10 21:46:17,4.1.2,44.0,https://pypi.org/project/streamparse,5395.0,5395.0,https://anaconda.org/conda-forge/streamparse,,,3.0,,
460,cassandra-driver,The Python Driver for Apache Cassandra.,Database Drivers,,https://github.com/datastax/python-driver,True,24,datastax/python-driver,https://github.com/datastax/python-driver,2013-07-08 19:02:31.000,2023-08-28 21:45:15.000,2023-08-28 21:42:30,455.0,1349.0,195.0,,,6025.0,Apache-2.0,,5392.0,5392.0,python-driver,conda-forge/python-driver,,,,https://pypi.org/project/python-driver,14.0,14.0,https://anaconda.org/conda-forge/python-driver,,,3.0,,
461,nose2,"The successor to `nose`, based on `unittest2`.",Testing,,https://github.com/nose-devs/nose2,True,24,nose-devs/nose2,https://github.com/nose-devs/nose2,2011-12-14 15:33:15.000,2023-08-30 13:58:41.000,2023-08-30 13:58:38,128.0,755.0,74.0,51.0,215.0,,,,23719.0,23719.0,nose2,conda-forge/nose2,,,5.0,https://pypi.org/project/nose2,564833.0,566599.0,https://anaconda.org/conda-forge/nose2,2023-06-16 16:08:37.386,111271.0,3.0,,
462,ZODB,A native object database for Python. A key-value and object graph database.,Database,,https://github.com/zopefoundation/ZODB,True,24,zopefoundation/ZODB,https://github.com/zopefoundation/ZODB,2012-12-28 17:47:39.000,2023-08-21 19:04:40.000,2023-08-01 17:16:24,86.0,624.0,120.0,62.0,98.0,4982.0,,,1133.0,1133.0,ZODB,conda-forge/ZODB,,,8.0,https://pypi.org/project/ZODB,103549.0,105696.0,https://anaconda.org/conda-forge/ZODB,2023-07-18 08:58:13.785,57971.0,3.0,,
463,micawber,A small library for extracting rich content from URLs.,Web Content Extracting,,https://github.com/coleifer/micawber,True,24,coleifer/micawber,https://github.com/coleifer/micawber,2012-03-27 21:42:46.000,2023-07-10 11:27:45.154,2023-06-19 13:22:53,88.0,607.0,27.0,,58.0,205.0,MIT,,2731.0,2731.0,micawber,conda-forge/micawber,,,4.0,https://pypi.org/project/micawber,22063.0,22441.0,https://anaconda.org/conda-forge/micawber,2023-07-10 11:27:45.154,11727.0,2.0,,
464,mailer,High-performance extensible mail delivery framework.,Email,,https://github.com/marrow/mailer,True,24,marrow/mailer,https://github.com/marrow/mailer,2011-03-13 05:21:26.000,2023-08-17 15:28:34.000,2022-07-15 11:36:50,58.0,264.0,20.0,24.0,48.0,295.0,MIT,,314.0,314.0,mailer,conda-forge/mailer,2019-09-16 00:20:27,4.0.3,2.0,https://pypi.org/project/mailer,137852.0,138900.0,https://anaconda.org/conda-forge/mailer,2023-06-16 16:09:42.549,61802.0,3.0,154.0,
